Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.3800880508865124,2
1,0.0,0.0,0.5794308998041521,0.0,0.0,0.7112289157385866,0
1,0.5,0.0,0.4675096096866259,0.0,0.0,0.4740870124718861,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5067685847733391,1
0,1.0,1.0,0.5533351189055027,0.0,0.0,0.4064512868764628,2
1,0.5,0.0,0.3419142019380259,0.0,0.1666666666666666,0.5702736913393502,2
0,1.0,1.0,0.3866391952087103,0.125,0.0,0.3318244193142363,2
0,0.5,1.0,0.5579035407552049,0.0,0.0,0.4895936900036676,2
0,0.5,1.0,0.6376558435166434,0.0,0.0,0.4895936900036676,2
1,0.0,1.0,0.4675096096866259,0.125,0.0,0.5951117782251508,2
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4599876370181719,2
1,0.5,0.0,0.5353177329359075,0.375,0.0,0.5221747008933499,2
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3851744753173302,1
0,0.5,1.0,0.4562697362471276,0.125,0.0,0.5373931885097546,2
0,1.0,0.0,0.4562697362471276,0.125,0.0,0.4382863797445804,2
1,0.0,0.0,0.5289318002833451,0.0,0.0,0.6974214780639667,2
0,1.0,1.0,0.3602944976272512,0.0,0.0,0.5162777194118078,0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,2
0,0.5,1.0,0.4403496086471908,0.0,0.0,0.4895936900036676,2
0,0.5,1.0,0.4403496086471908,0.0,0.0,0.4895936900036676,2
0,1.0,1.0,0.5258944112628108,0.0,0.0,0.5118652871156263,2
0,1.0,0.0,0.6264965261228748,0.125,0.5,0.5721802927901016,2
1,0.0,1.0,0.5638056570361273,0.0,0.0,1.0,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.5599434405908574,2
0,0.0,1.0,0.5705895260910279,0.125,0.0,0.6264965261228748,2
1,0.0,0.0,0.4239183988337059,0.25,0.3333333333333333,0.7315857305611914,0
0,1.0,1.0,0.4477880312965102,0.125,0.0,0.5118652871156263,2
1,1.0,1.0,0.5421291926909031,0.0,0.0,0.4382863797445804,2
0,0.0,1.0,0.7415151678247202,0.125,0.1666666666666666,0.6148255246732606,2
0,1.0,1.0,0.3779565283814268,0.125,0.1666666666666666,0.5197013443584122,2
1,0.5,0.0,0.5353177329359075,0.0,0.0,0.4895936900036676,2
0,0.0,1.0,0.4079900203433638,0.125,0.0,0.5951117782251508,2
0,1.0,1.0,0.5421291926909031,0.0,0.0,0.3949244643625331,1
1,0.5,0.0,0.3294531525538622,0.125,0.1666666666666666,0.5261635414246925,2
1,1.0,1.0,0.3419142019380259,0.0,0.1666666666666666,0.4825135405955714,2
0,1.0,1.0,0.5533351189055027,0.0,0.0,0.4664848597225169,2
0,1.0,1.0,0.4403496086471908,0.0,0.0,0.4284583614855458,2
1,0.5,0.0,0.6264965261228748,0.125,0.3333333333333333,0.6081250559625522,2
1,0.5,1.0,0.2165593802338973,0.125,0.1666666666666666,0.5021740067115567,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4117376275840675,2
0,0.5,1.0,0.3966623340983409,0.0,0.0,0.4795580903960572,2
0,1.0,1.0,0.5579035407552049,0.0,0.0,0.4483469373725304,2
1,0.0,0.0,0.5533351189055027,0.0,0.0,0.6404030247022602,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5021740067115567,2
0,1.0,1.0,0.5947186662152916,0.0,0.0,0.3360274863599648,2
1,1.0,1.0,0.4160650722164084,0.0,0.0,0.3574588034684496,0
1,0.0,0.0,0.5705895260910279,0.125,0.3333333333333333,0.663972513630626,2
0,1.0,1.0,0.3779565283814268,0.0,0.0,0.4064512868764628,2
1,0.0,0.0,0.6440067577201629,0.125,0.0,0.624236700310742,2
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5794003435231316,0
0,1.0,0.0,0.5394862107510237,0.0,0.0,0.3949244643625331,1
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5294376382632878,1
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.4563009755097008,2
0,1.0,1.0,0.4477880312965102,0.0,0.0,0.4664848597225169,2
0,1.0,1.0,0.6264965261228748,0.0,0.0,0.4167698439704556,2
0,0.5,0.0,0.6705468474367285,0.0,0.0,0.4740870124718861,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0
1,0.5,0.0,0.6571603408131788,0.125,0.5,0.5261635414246925,2
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.3949244643625331,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
1,1.0,0.0,0.3390462187492944,0.0,0.0,0.4825135405955714,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3851744753173302,1
1,0.0,0.0,0.6033376658922499,0.0,0.1666666666666666,0.6974214780639667,2
1,1.0,0.0,0.3636766023383753,0.0,0.0,0.3574588034684496,0
1,0.0,0.0,0.3866391952087103,0.125,0.0,0.603108638839108,2
0,0.0,1.0,0.5289318002833451,0.0,0.0,0.5599434405908574,2
0,1.0,1.0,0.4978259932790342,0.125,0.3333333333333333,0.5276706661091919,2
0,1.0,1.0,0.4562697362471276,0.0,0.0,0.3270734992848313,2
0,1.0,1.0,0.4562697362471276,0.0,0.0,0.3681457074336097,2
1,1.0,0.0,0.3966623340983409,0.0,0.0,0.3746420397575911,2
0,1.0,1.0,0.3489436831832462,0.5,0.1666666666666666,0.5573255055537766,1
1,1.0,1.0,0.2798173978998723,0.125,0.3333333333333333,0.5211836891200355,2
0,0.0,1.0,0.6173277077533108,0.0,0.0,0.6288284496418153,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
0,0.5,1.0,0.3779565283814268,0.0,0.0,0.5373931885097546,2
0,1.0,0.0,0.4978259932790342,1.0,0.3333333333333333,0.6123987547851958,2
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5638355581040989,0
0,1.0,1.0,0.4562697362471276,0.0,0.0,0.4284583614855458,2
0,0.5,1.0,0.584289009059101,0.0,0.0,0.4895936900036676,2
1,0.0,0.0,0.6312386886545315,0.0,0.0,0.5327462275907253,2
1,1.0,0.0,0.5421291926909031,0.0,0.0,0.4618560071566931,2
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.3574588034684496,0
0,1.0,0.0,0.5353177329359075,0.125,0.1666666666666666,0.5294376382632878,2
0,0.5,1.0,0.5579035407552049,0.0,0.0,0.4895936900036676,2
1,0.5,0.0,0.5421291926909031,0.125,0.1666666666666666,0.5429282407860633,2
1,0.0,1.0,0.3602944976272512,0.125,0.3333333333333333,0.663972513630626,2
1,1.0,1.0,0.0,0.0,0.1666666666666666,0.4574296962698861,0
1,1.0,1.0,0.4675096096866259,0.0,0.0,0.3192163198209954,2
0,1.0,1.0,0.5421291926909031,0.0,0.0,0.4064512868764628,2
0,0.0,1.0,0.584289009059101,0.0,0.0,0.0,2
0,1.0,0.0,0.3966623340983409,0.0,0.0,0.4064512868764628,2
0,0.5,1.0,0.584289009059101,0.0,0.0,0.4895936900036676,2
1,0.0,0.0,0.5533351189055027,0.125,0.0,0.5951117782251508,2
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.4213993902704547,2
0,1.0,1.0,0.584289009059101,0.0,0.0,0.5294376382632878,2
0,0.5,1.0,0.5638056570361273,0.0,0.0,0.4740870124718861,2
0,1.0,0.0,0.3419142019380259,0.5,0.3333333333333333,0.5665407176699173,2
0,1.0,1.0,0.5394862107510237,0.0,0.0,0.4483469373725304,2
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.0,2
0,1.0,0.0,0.4403496086471908,0.0,0.0,0.4382863797445804,2
0,0.5,1.0,0.5421291926909031,0.125,0.1666666666666666,0.5760816011568849,0
0,1.0,1.0,0.6033376658922499,0.0,0.0,0.3049620868958598,2
0,1.0,1.0,0.3581793326297236,0.375,0.3333333333333333,0.5541822734678037,2
1,0.0,0.0,0.6494195154377587,0.125,0.1666666666666666,0.6494195154377587,2
1,1.0,1.0,0.4675096096866259,0.0,0.0,0.4599876370181719,2
0,0.0,1.0,0.5794308998041521,0.0,0.0,0.0,2
1,1.0,0.0,0.4675096096866259,0.0,0.1666666666666666,0.4825135405955714,2
0,1.0,1.0,0.3025785219266238,0.5,0.1666666666666666,0.5807978374617785,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3166035856725416,1
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.600375001533275,2
1,0.5,1.0,0.2798173978998723,0.0,0.3333333333333333,0.5760816011568849,0
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.3949244643625331,1
1,0.0,0.0,0.6994517549420707,0.0,0.0,0.6324753476211937,2
1,1.0,0.0,0.3705765930857424,0.125,0.0,0.499516926507386,0
1,0.5,1.0,0.2526660004736251,0.125,0.1666666666666666,0.515770221625511,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0
0,1.0,1.0,0.4403496086471908,0.0,0.0,0.4167698439704556,2
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.456093700890626,2
1,0.0,0.0,0.584289009059101,0.125,0.1666666666666666,0.6363233976522155,0
0,1.0,1.0,0.4239183988337059,0.0,0.0,0.4599876370181719,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,2
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.600375001533275,2
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.558774541820896,0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4382863797445804,2
0,0.5,1.0,0.3779565283814268,0.0,0.0,0.4740870124718861,2
1,0.0,0.0,0.5353177329359075,0.0,0.0,0.5647115128375297,0
0,1.0,1.0,0.5607086514893244,0.0,0.0,0.3043172526709549,0
0,1.0,1.0,0.3866391952087103,0.0,0.0,0.4599876370181719,2
0,1.0,1.0,0.5987240403310208,0.0,0.0,0.3774141876810806,2
0,1.0,1.0,0.4978259932790342,1.0,0.3333333333333333,0.6123987547851958,2
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.4284583614855458,0
0,0.5,1.0,0.4978259932790342,0.0,0.1666666666666666,0.5702736913393502,2
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.6429408212093506,0
0,1.0,1.0,0.3294531525538622,0.5,0.3333333333333333,0.5665407176699173,2
0,1.0,1.0,0.7866027180171744,0.0,0.0,0.4064512868764628,2
0,1.0,0.0,0.3544934501163655,0.125,0.1666666666666666,0.5048327479576674,0
1,0.0,0.0,0.3779565283814268,0.0,0.1666666666666666,0.5786672392702751,2
0,0.5,0.0,0.6068484163993966,0.125,0.0,0.5373931885097546,2
1,1.0,0.0,0.3966623340983409,0.0,0.1666666666666666,0.4643688432000434,2
1,0.0,0.0,0.6123987547851958,0.125,0.1666666666666666,0.6907812205537641,2
1,0.0,1.0,0.6440067577201629,0.0,0.0,0.5477878099218253,2
1,1.0,0.0,0.4477880312965102,0.0,0.5,0.5172409540933649,0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0
0,1.0,1.0,0.5947186662152916,0.25,0.0,0.4978306221647788,2
0,0.5,1.0,0.4239183988337059,0.125,0.0,0.4795580903960572,2
1,0.0,0.0,0.6264965261228748,0.0,0.0,0.5327462275907253,2
0,1.0,0.0,0.4978259932790342,1.0,0.3333333333333333,0.6123987547851958,2
0,0.5,1.0,0.4477880312965102,0.0,0.0,0.4895936900036676,2
1,0.5,0.0,0.5987240403310208,0.0,0.0,0.4895936900036676,2
1,0.5,0.0,0.4675096096866259,0.125,0.0,0.4971326981738879,0
0,0.0,1.0,0.5421291926909031,0.0,0.0,0.588442847841455,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4664848597225169,2
1,1.0,1.0,0.3294531525538622,0.125,0.1666666666666666,0.4783210927660373,2
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.4284583614855458,2
1,0.0,0.0,0.6209702814681355,0.125,0.1666666666666666,0.5939371525276728,2
0,0.0,1.0,0.5533351189055027,0.0,0.0,0.2983546299687529,2
0,1.0,1.0,0.6209702814681355,0.0,0.0,0.4630159908344879,2
1,0.5,0.0,0.4978259932790342,0.125,0.0,0.5281745367322644,0
1,1.0,0.0,0.3705765930857424,0.0,0.0,0.3464032120058173,0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4693230643495137,2
0,1.0,1.0,0.4079900203433638,0.0,0.0,0.4284583614855458,2
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4284583614855458,2
1,0.0,0.0,0.667162051622284,0.0,0.1666666666666666,0.6363233976522155,0
1,0.5,0.0,0.4562697362471276,0.0,0.1666666666666666,0.5373931885097546,2
0,1.0,1.0,0.5533351189055027,0.0,0.0,0.4284583614855458,2
0,1.0,0.0,0.4331520785318763,0.0,0.0,0.477343335343929,2
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.4740870124718861,2
0,1.0,1.0,0.4562697362471276,0.0,0.0,0.3270734992848313,2
0,1.0,0.0,0.584289009059101,0.0,0.8333333333333333,0.5573255055537766,1
0,0.5,1.0,0.4675096096866259,0.0,0.0,0.4895936900036676,2
1,0.0,0.0,0.4079900203433638,0.0,0.0,0.5599434405908574,2
0,1.0,0.0,0.4978259932790342,0.125,0.3333333333333333,0.5276706661091919,2
1,0.0,1.0,0.4623461705678389,0.0,0.0,0.5599434405908574,0
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.3949244643625331,1
